column_a,australia,belgium,canada,switzerland,germany,denmark,spain,finland,france,uk,ireland,italy,japan,s_korea,luxembourg,netherlands,norway,new_zealand,sweden,us,south_africa,column_w,aggregate_pdi
2000:Q1,77.94129148152423,87.968959683466,83.55217163035707,94.78566119429266,88.24812671865854,81.64045819648652,77.27926838834985,80.02922037583012,83.69902211940294,83.14065734468969,71.33076409548457,81.17857390514015,102.63703344244794,73.93347254930623,89.02601112758873,85.08829542234886,74.99015961632253,81.01137669231132,82.29087574821297,82.66790221897548,63.073074476463724,,84.84467470009632
2000:Q2,76.72017085763221,90.69178213793859,84.45746835970827,95.65394865304206,88.52196943076304,81.71668700660697,78.22200399989093,80.64757227256693,84.8524298083856,82.99818127880941,73.0058213361432,82.09866785886791,102.12645163904021,74.60965294702946,89.00750989555647,86.63785944665685,75.41481244460907,81.35010095817883,83.32649080795528,83.60752424783824,64.86977779602299,,85.46845977901899
2000:Q3,83.14246156113174,92.3985543421533,85.69388713595083,96.40846976821558,88.94976634517097,82.69228425528476,79.18102856545462,81.1485133420018,85.43920107625486,84.75900839168493,74.66689385704164,83.66050502667399,101.74665502671124,75.36128965404994,88.96807463742901,88.40643385375407,74.15656716486043,81.74009374340963,84.6304519640726,84.67720029692384,65.99188355769333,,86.45586726436385
2000:Q4,81.13542374773775,93.5751397461178,87.89030683055944,97.07478489158156,89.65814651705288,83.88188373990316,80.2918003898889,82.52058796983692,88.20306753514096,86.22556247537294,76.23066766656727,85.39038237639079,101.15533591133492,76.19460765371889,88.35924361955993,90.1955780195894,75.03553160869174,82.30295507989295,86.3062979906621,85.03953064220163,66.62265993280282,,87.14498712368085
2001:Q1,81.90892052203104,94.16418897489451,88.55067280732075,98.05102335194113,91.43587969952222,84.77313177780655,81.3788100002397,83.92200899157582,88.06659715077316,87.58274522740369,77.9907226685597,86.45014783625177,100.39941789620397,77.00895154681038,87.80499864683433,93.7246557202325,76.08455348550811,83.70775650511851,88.1213860106203,86.0885475963472,68.50730596089512,,88.01468310844794
2001:Q2,84.48248410850019,95.69218704701377,86.36482630232909,98.44982915027595,92.22409336674592,86.18128713851226,82.41006917725534,84.87201995528554,88.63475917261893,88.68633393964475,79.65762817391408,87.21760326730029,99.47452661811322,77.94002920298165,87.42701644595522,95.3853355246798,77.35147212211845,84.35693426286304,89.9170395326926,85.99626309019591,69.11804763291849,,88.22533535304169
2001:Q3,85.15934091033127,96.00131491138966,87.52322131159897,98.5759336939052,92.30615624722127,86.7875840239674,83.45217570440009,85.83462923905896,90.14930709810264,89.79063228821082,81.04783336474645,87.54070495964065,98.73736738526891,78.97126318605402,87.73692621765534,96.76323294446922,79.78737520053417,84.56512330418036,91.47055057030836,87.88710392454982,70.5447711503911,,89.30478570691123
2001:Q4,87.2165762518023,95.74448809421862,88.67140427457745,98.45561278887162,92.8181780933203,87.14650722885078,84.6260960130345,86.2274412644537,90.747921952416,90.23637736353122,82.5229639132237,88.54104134687468,98.38194593145711,80.07830682969735,88.70035006527225,97.39629899230901,81.59596540883939,84.51384848260474,92.40445755572824,86.66175453095883,71.79414973445486,,89.15541499899999
2002:Q1,87.59034356728678,96.49117831075739,90.30620843935642,97.49951733319348,92.17237033196459,88.2836861308918,85.28458191454213,86.33458581063859,91.68358847444782,90.89495113391973,83.5842677340084,89.56970867003542,98.69982376839214,81.04359572165055,90.04142673383629,97.25065134722928,82.95496859381844,83.22522320201793,93.33180666762289,88.98028209174177,74.65294385816752,,90.41227685469882
2002:Q2,83.96643306050521,96.49436572513363,89.54534126795946,97.2105033754026,92.80807272088741,89.57145688578079,85.91382150136089,87.84407935865757,92.37584718006812,91.5209342303067,85.14696228065974,90.38983279567421,98.9855950979249,82.42392721886975,90.96968338024061,97.40922067246255,84.38886005601131,83.28571620581619,93.98959578358247,89.93236099653917,76.67005221122656,,91.03597751174081
2002:Q3,87.12538814081474,94.25424991102528,90.35167928042074,96.89328402585204,93.61470361416933,90.60617190835787,86.87043056274388,89.31813427417279,92.72059686198386,91.40115818288997,86.48887858205863,91.14315216113081,98.84076215102132,83.83845277448964,91.08513219001027,97.57938676383857,85.78673529125737,83.84055704359501,94.99601098692655,89.78285978847761,78.42253488133706,,91.30142887313917
2002:Q4,87.77286324732653,95.63405948617448,91.26146910410255,96.56032398614579,94.7641101476012,91.58364105120924,87.92432543691794,89.93381560822216,94.43130251870562,92.42582225560314,87.65255392139261,91.78113088780921,98.68913570299603,85.32515319257388,90.41699667499255,97.48594437917814,87.27822497638701,84.56694984538171,95.29349568986288,90.17880156305098,80.48350480547211,,91.94041741067116
2003:Q1,89.24078434407873,96.35201264618924,92.08493061995225,95.73484555870036,95.67051805939235,91.93595786818902,88.99074166718812,90.45299785502289,93.59395875147995,94.15792753916296,88.15768068123852,92.39908184473553,98.49864553363028,87.06374321052854,89.70691134655209,96.92121090436156,88.43128741445096,86.15902781308809,95.49118728457925,90.49037687549617,81.40619871218497,,92.39548209510453
2003:Q2,90.54346025674685,95.99094412704028,93.21533282968699,95.66968558754942,95.41620767125127,92.66332612045319,90.16022603368137,92.19600637064399,94.09792056797617,95.32437191690474,88.35826719639854,93.30532638368126,98.3394701007036,88.74993904267917,89.17825670252132,96.74358580815695,89.90544125270394,87.45423273734039,96.01456065377003,91.64427549598706,82.5478928515043,,93.18267063918076
2003:Q3,90.56960844870663,96.74762450509002,93.19617207257814,95.77215448320284,95.5473490220794,93.47887203586293,91.41801772973086,93.96180871252137,94.83464900025926,94.61768350868194,88.68158691751901,94.1036770489777,98.29076832111673,90.41076633064145,89.46766769380712,96.8252610145434,90.98945355869645,88.82797080749116,96.45741795895778,93.21098069543068,83.57294846966172,,94.01786451980311
2003:Q4,91.54864657998199,96.54260884516944,93.43555861834727,96.04992940743965,96.1756441239043,93.60992322367267,92.56255748052689,96.08865350675225,95.38779161078841,96.48088132631446,89.61984890395458,94.87772014081897,98.25909455011148,92.01526979355187,90.62192541728079,97.06543671638451,92.24834035309964,90.40097996380855,96.5622874914926,93.8970785509506,84.53939843579515,,94.71062188224681
2004:Q1,93.23680916258304,96.37441679845404,95.05619736643665,96.98209665940489,97.0856218923992,94.44785837578775,93.50819817175925,97.46703671982978,96.51185794748511,95.92257138538454,91.02142113635271,97.20839737413783,98.53432583638592,94.14327618944458,92.10517485580152,97.75600411076445,93.01830542698995,92.62201358259256,96.7667134651264,95.01992095065872,88.59463371516479,,95.73658237996005
2004:Q2,96.32762154912426,97.65813298956758,96.83884422376352,97.52931213551304,97.29585104982199,95.72424248258817,94.37985595593489,97.80938112396089,97.8517328011673,97.42026018309149,92.72382123511966,97.84810802577475,98.78675235713327,95.74741007208429,93.50122251867998,97.96022624964502,93.6894936129064,94.4943279108381,97.23290327722519,96.38902218216202,90.72158726668914,,96.84839095816363
2004:Q3,95.80623729603337,98.69875272608793,97.11258825543148,98.05366203420311,97.83533087259123,97.2140671158426,95.15682643545101,97.87619021080268,98.41434442207333,97.69749886901957,94.08440531165373,98.41017671102597,99.18192094173249,97.0862097971174,95.24692960081222,98.1997124858113,94.56575055959635,95.85932410939623,97.76985828311037,97.33497801580249,92.63917361690508,,97.55386122772147
2004:Q4,97.04086000675296,99.72801796076942,97.91711649557193,98.57205203188869,98.95273136820428,98.87427099764732,96.46327012406455,97.64513178539853,98.5706144535461,97.42596093840173,96.51396583175737,98.37536191713,99.53385830282885,98.19672703332824,96.94761567800131,98.63442692062635,96.93626675302994,97.26954660934692,98.48215992668622,99.20807237223097,94.870090492304,,98.67779473481335
2005:Q1,97.59235377366892,99.37020895946391,97.93810109785302,98.9375640792058,98.81651793892635,99.8947841571334,98.03811221906624,98.14286690732332,99.16954481349975,98.85766978099991,98.28052391462118,98.58365179285148,99.86241149666014,98.70901768833953,98.57786656564214,99.52089912428545,98.93988894547701,98.07221657046476,99.19903919729252,98.25332504571645,96.87836243628233,,98.63508814946293
2005:Q2,99.92028076914549,99.12453123432478,99.11127674655548,99.60689821802492,99.94934771212466,99.68900456699065,99.54764667928771,99.17028431229238,99.54907657049235,99.02883912176043,99.36051168317546,99.4354337954602,99.98127130706129,99.53448004775034,99.73503879414724,99.72178548405687,100.70941782962227,99.3526369396931,99.36131791410841,99.26338475444274,98.43628884802978,,99.46164490203036
2005:Q3,100.95918908236932,100.44246843986016,101.13366380226083,100.32653981449126,100.7371737325364,99.53945559029702,100.66198551387326,100.67407059865813,100.13106125403145,100.40123014824049,100.56352586524487,100.57365025320432,99.96489633778926,100.42971698991636,100.73187498308303,100.09880199659288,101.04220639617395,100.75911280796741,100.22669310433434,100.67208289895538,101.14778116099974,,100.53218258511761
2005:Q4,101.5281763748162,101.06279136635116,101.81695835333065,101.128997888278,100.4969606164126,100.87675568557893,101.75225558777285,102.01277818172618,101.15031736197646,101.71226094899919,101.79543853695849,101.40726415848401,100.19142085848932,101.32678527399372,100.95521965712761,100.65851339506476,99.3084868287268,101.81603368187473,101.2129497842647,101.81120730088546,103.53756755468815,,101.37108436338914
2006:Q1,102.23223024736589,102.88487106127356,106.06535016411132,102.15606856357168,101.87259329886274,102.76062795109647,102.94910989940867,102.69932468502466,101.75927744992181,102.43209181052084,102.67676345728397,102.44271015963194,100.24775021013939,102.03128088589962,101.41149595337617,101.20910947695968,96.68135501758525,102.46096275651614,102.34842304333081,103.82174491819,105.0672737361161,,102.74690213815683
2006:Q2,104.21863780113242,106.16449828562116,104.43116983002129,103.10373208777993,102.38778131792475,102.92275346594022,104.35320154335811,103.22953756900347,103.19229974741975,102.4258491036978,103.58045206260951,103.1502264714058,100.63970995232356,102.93957906801188,101.57648734767666,102.17309534812581,95.60993548944974,103.73130185629871,103.28925571591154,105.19730902349632,108.34200216173349,,103.69601575292762
2006:Q3,106.95544325112994,104.08286367751462,106.60688394932876,104.05864251358936,102.95952184384666,103.36878786401238,105.71912281161515,104.42002916921905,104.08436685903713,103.35215779207812,104.48345201107914,103.93382749187056,101.55412717543474,103.85820919602249,102.37059022382594,103.24172010572524,95.20588002524347,105.66440488191881,104.61869231390722,106.15950684956161,112.13696609560276,,104.70285490834964
2006:Q4,109.51744542137888,106.02118985878387,107.9834547389385,105.05832444587897,103.62765964715058,103.23691013817606,107.16848491299145,105.71198380998312,105.6495590426473,103.51483753308767,106.4918451923702,104.82329518392416,102.08311865417434,104.85184131354227,103.51460899935485,104.2460485069257,96.61578325415609,107.45705194389967,106.63004088518603,107.24363350431615,114.77495781975195,,105.73765729766782
2007:Q1,112.67058141500064,108.00540066808848,109.53797074097423,106.55643616886694,104.16571988919611,102.96524789397593,107.87832251347999,107.10464155529509,106.79006417165783,103.83643407569201,108.00012813973936,105.2820139190168,102.25169127391358,105.68984750619461,104.48569446090679,105.51888974359159,98.59866811164453,111.64832596409943,108.24455014207803,108.23990966466711,117.38663654724479,,106.64501866563995
2007:Q2,115.14909657329774,108.42834342456891,109.16996944744437,107.42121837660969,104.11378184261393,103.70583578186854,108.96193872876852,108.58371942736757,107.51358847735823,104.6970853575651,110.08518680720499,105.91133574779371,102.17102707302992,106.76153579916075,105.89508146967773,106.96283131300356,99.86922508240252,113.3289283013961,109.45168190890247,109.01450891597123,120.96931802189368,,107.32529064598515
2007:Q3,116.27719543140738,109.82784296206142,111.10440223078142,108.1090737723682,105.08856945849153,104.8458902171827,110.44324121336753,109.56916229462898,108.69605964399054,105.78074849189754,111.94163732300846,106.31638260659156,102.23146720764967,107.98119554000188,107.14510679508322,108.31606795157536,101.01403700664483,114.92106124345683,110.44763245577921,109.74972594414098,124.53373810550616,,108.19806598403937
2007:Q4,118.07027558989344,111.08407703273481,112.64956327792011,108.65494327339005,105.98826502812051,106.91920949809162,112.15898967191521,111.28851386815329,109.97890842040955,107.08379618531649,113.69857690743609,107.20649138439275,102.04917684546277,109.28217230048364,108.49519053040197,109.13327810178484,102.3944750020261,115.76044285831549,111.99472289104416,111.21135558830208,127.46480074117325,,109.3757644027202
2008:Q1,119.13787245386723,112.58129755054395,115.17396002354837,108.81074426559952,107.0652535160809,106.60539928947979,114.19017327164326,113.0004292094877,111.15391663137973,107.447813635387,115.26930139500686,107.77792619348251,102.0290015098424,111.13800730241267,110.10041343392025,109.296961509244,104.22338355742532,114.99784969250045,113.7922691548505,113.85234526894679,129.24541342018384,,110.9884962264827
2008:Q2,117.82546049352592,114.36505273785845,115.44346006216618,109.07521642970345,108.37782320529271,106.82195152587518,115.46998237210576,114.388227929104,111.33753524014135,110.01977584669915,117.57618681834029,107.53435348448762,101.98111543342499,112.4636690387777,111.20397481606996,109.03927497834735,105.6446249132064,115.6095598025066,114.66623396790673,117.10255481943814,132.0155019343305,,112.72342817469413
2008:Q3,119.46054245011149,114.69475608962215,115.37416711900754,109.25187480255804,108.30193461525643,106.84475007639426,115.6649715555403,115.99262797824626,111.03267594698924,109.92078604769928,117.53874007965551,106.80310056782179,101.81328850839705,113.57335714572173,111.72753837593301,108.29138477931618,107.07666459590584,116.0054753175573,115.91496998849357,115.35550954423051,135.46997979200773,,112.07990353222122
2008:Q4,130.1913898857376,116.16664795755264,115.76958690442824,109.35423417954311,107.62756941455909,106.25114080779883,116.14320622730371,115.9984798682921,111.09921286759389,111.43658915898845,116.81250321610568,105.62530209750675,101.77836058931932,114.579785095848,111.71052639112429,107.73443906128978,108.22255629027255,116.65080093842946,116.4368460492693,113.37703510958907,136.55200598407512,,111.59644320318142
2009:Q1,128.32500770195642,116.92914850485705,115.85768414015129,109.17781037189823,106.95122150535421,105.57194657193557,116.72702971912125,116.22943612275402,110.85460628218298,109.80085370289977,114.99705074852538,104.14347288191408,102.18421066276424,114.71486435929583,111.63120445158877,106.64193286556245,110.03553665589827,116.52940263573818,116.8703805708363,111.25206028746676,136.1684411159506,,110.51820750311191
2009:Q2,131.06011548326646,115.16039107885827,116.32952611158669,109.10003988056525,107.81151226090927,106.74423892476058,116.22732660774223,117.9603222739855,111.21104560450527,112.71442623703908,112.44446239232809,103.35192328375832,102.10471841194929,115.79893829390552,111.97873794813812,106.5326805225387,111.4176718431903,117.06751222166798,118.44969513445382,111.30941604752294,136.96505095612181,,110.8788195713758
2009:Q3,128.52969689022797,115.4770895831302,116.9906884189039,108.98917593954879,108.21885145698002,108.02609741213813,115.73999415858557,118.89561659379896,111.67392159770095,112.99131568345418,110.76223054606037,103.03407095382846,102.12686824572096,117.07375131216197,112.55042479505379,106.68715886404387,113.23363980444441,117.81909415489517,119.35943018237559,110.12661357028085,139.661413066506,,110.53083734773445
2009:Q4,128.81258364587157,115.08131019401215,116.9133619321691,108.84898917047646,108.41007055883833,109.68568694789658,115.1501314263989,120.32498846636463,111.67768660108048,114.37043529177329,110.00421467092532,103.03214480745667,102.44624259056557,118.62207768771341,113.69600863783425,106.79653066383652,114.46169008006936,118.8156721907145,120.01774280061738,110.58226168149052,142.29573478057412,,110.95351983598152
2010:Q1,130.01710763368726,115.03108041610245,117.33485804172214,107.83258357804395,109.52900979928938,113.2852193468607,114.55842416079265,121.58420664988093,112.21280352317203,116.17431568520524,109.4308517454333,103.28840541317459,102.80900633952174,121.18028830204798,115.34365795781292,107.2318045123105,115.54708209807004,120.31829570629897,120.83176935355868,112.38086661018231,145.17350949845667,,112.16052019239815
2010:Q2,130.09724259459807,116.32579309032458,121.18241860591738,107.85598880387371,110.8780524838137,114.64919697698586,113.30188958058238,122.88457299655735,112.5719266067204,116.36879457760546,108.51274475268572,103.54731878397848,103.08705480495449,122.79003911952347,117.07340787335566,107.75629274465807,116.0773914375234,121.55071364938964,121.89082419266623,114.04446391652462,146.61257512513973,,113.24334169909342
2010:Q3,132.29337239082747,116.43753192774327,119.31804030964395,108.13712763784334,112.25891375748782,115.32173898326442,112.7860454265096,124.35835171728354,113.6841602617853,117.87229953119687,107.8834890339757,104.03575192397415,103.36821150470475,124.28714984559868,118.7501518017977,107.98167762859373,117.01370842342331,122.77617199585372,123.21037764685572,114.47029781125377,149.45571186186692,,113.83710110180317
2010:Q4,133.6172284398503,115.96144496103821,121.19801199466782,108.54377814345396,113.45219525922934,116.80457611394077,112.91012118611121,126.54759688903708,114.21779900119945,118.16425152442446,107.3328613876137,104.32323774140124,103.51898701331214,125.68725857360965,120.29185307133005,109.26382654936029,117.89804530151436,123.89174361306415,124.89646932567929,115.16312903266156,153.44229658616723,,114.56540007580494
2011:Q1,138.12104962890865,116.32522174689556,122.01213694725946,109.88440425516062,113.0080757001308,118.22632689776222,113.31628186743247,127.90456560259024,115.158105350026,119.0654600933096,107.37366529149344,104.86275253183511,103.263389789997,126.40974419654054,122.02586880301686,109.91794358367497,119.39935885618856,125.41119302282279,126.37006084131977,117.13118668412221,157.22632446629066,,115.72044363267996
2011:Q2,137.87308015977473,116.60326319926065,122.7201411515153,110.53067421280944,114.34983481614657,118.32786864438638,113.12141630253399,128.5948368340791,115.89232727932388,119.56652455732794,108.22054674144687,105.2733502674336,103.4468527518982,127.73282090305379,123.18736467346169,109.98057124255472,120.7522383661682,126.41434031683409,127.69639450493166,117.51527189533738,160.7377088146911,,116.25251946012514
2011:Q3,140.54455631345604,117.22927761899277,123.52685317895937,111.0657388828775,115.54255113339944,119.51984648668653,112.64516705413183,128.89663095482436,116.2824641931471,120.93724962121127,109.53772327227588,105.57672639368815,103.60823568790626,129.1850703831641,123.97111989599176,109.99058242500226,122.05027267817471,127.85880021787112,128.72142110560938,117.55113279546482,163.975087696777,,116.72338680662341
2011:Q4,140.7728898958261,118.12305539900476,124.66410304444466,111.60088025509638,116.20770961067943,120.28940959987975,112.36027636032695,129.9582474675022,116.79349197064225,120.85260125803272,110.35819296952731,105.16357900584656,103.49575272839982,130.70884254486745,124.34464530371764,110.10183296031758,123.32284493262345,129.01900939219,129.6520775179858,117.64301697477276,169.63110500416082,,117.01809565834641
2012:Q1,142.40891984243888,118.82234526054717,125.1475207874876,112.18638995011474,116.59595528106534,121.10030761345806,112.17864284593311,131.32634821745728,117.64238007860457,122.68217301580252,111.84194631977174,105.30867981969146,103.31905818794155,132.23300049367288,124.75758888888653,109.95462231243494,124.86014669551264,130.42862011208013,130.441161765929,118.34087219961826,172.28514185123606,,117.66782298308948
2012:Q2,144.37213464733532,119.56931277140663,126.19051480194635,112.64623367611019,116.42526290504375,121.61959429909922,111.50916966992052,132.9033051758745,,125.61002798480555,113.46214229982613,105.25240264299508,103.7802680656581,133.99669057454423,125.56300156352306,110.13481947945587,125.98791705774376,131.19302658487504,132.00727496723658,119.2025981577896,175.55732168769023,,118.5103986648217
*Luxembourg PDI series has been inferred through Belgian data.,,,,,,,,,,,,,,,,,,,,,,,
